plot,species,abundance,day,month,year,habitat,hab_type
T4,Stichophthalma howqua,2,20,7,2003,road,open
T4,Vindula erota,3,20,7,2003,road,open
T4,Ypthima baldus,2,20,7,2003,road,open
T4,Appias lyncida,1,21,7,2003,road,open
T4,Argyreus hyperbius,1,21,7,2003,road,open
T4,Atrophaneura aidoneus,2,21,7,2003,road,open
T4,Cethosia biblis,13,21,7,2003,road,open
T4,Danaus genutia,2,21,7,2003,road,open
T4,Euploea mulciber,8,21,7,2003,road,open
T4,Ideopsis similis,6,21,7,2003,road,open
T4,Isoteinon lamprospilus,1,21,7,2003,road,open
T4,Lamproptera curius,4,21,7,2003,road,open
T4,Miletus mallus,1,21,7,2003,road,open
T4,Neptis namba,1,21,7,2003,road,open
T4,Papilio helenus,1,21,7,2003,road,open
T4,Papilio memnon,9,21,7,2003,road,open
T4,Papilio protenor,1,21,7,2003,road,open
T4,Pelopidas sp,2,21,7,2003,road,open
T4,Polyura athamas,1,21,7,2003,road,open
T4,Pseudozizeeria maha,3,21,7,2003,road,open
T4,Stibochiona nicea,1,21,7,2003,road,open
T4,Stichophthalma fruhstorferi,9,21,7,2003,road,open
T4,Tirumala septentrionis,1,21,7,2003,road,open
T4,Ypthima baldus,4,21,7,2003,road,open
T4,Argyreus hyperbius,3,26,6,2003,road,open
T4,Athyma selenophora,1,26,6,2003,road,open
T4,Catopsilia pomona,3,26,6,2003,road,open
T4,Celastrina lavendularis,1,26,6,2003,road,open
T4,Cethosia biblis,4,26,6,2003,road,open
T4,Cethosia cyane,1,26,6,2003,road,open
T4,Cirrochroa tyche,1,26,6,2003,road,open
T4,Cupha erymanthis,2,26,6,2003,road,open
T4,Euploea mulciber,3,26,6,2003,road,open
T4,Hypolimnas bolina,1,26,6,2003,road,open
T4,Junonia orythia,2,26,6,2003,road,open
T4,Melanitis leda,1,26,6,2003,road,open
T4,Neptis ananta,1,26,6,2003,road,open
T4,Neptis clinia,1,26,6,2003,road,open
T4,Papilio helenus,1,26,6,2003,road,open
T4,Papilio memnon,1,26,6,2003,road,open
T4,Papilio protenor,1,26,6,2003,road,open
T4,Parantica aglea,1,26,6,2003,road,open
T4,Pieris canidia,1,26,6,2003,road,open
T4,Stichophthalma howqua,3,26,6,2003,road,open
T4,Tirumala septentrionis,1,26,6,2003,road,open
T4,Troides aeacus,1,26,6,2003,road,open
T4,Vindula erota,2,26,6,2003,road,open
T4,Appias lyncida,1,12,10,2004,road,open
T4,Argyreus hyperbius,10,12,10,2004,road,open
T4,Catopsilia pomona,1,12,10,2004,road,open
T4,Cepora nadina,1,12,10,2004,road,open
T4,Cethosia biblis,4,12,10,2004,road,open
T4,Danaus genutia,2,12,10,2004,road,open
T4,Elymnias patna,2,12,10,2004,road,open
T4,Euploea midamus,2,12,10,2004,road,open
T4,Euploea mulciber,12,12,10,2004,road,open
T4,Eurema blanda,12,12,10,2004,road,open
T4,Ideopsis similis,2,12,10,2004,road,open
T4,Jamides alecto,1,12,10,2004,road,open
T4,Jamides bochus,1,12,10,2004,road,open
T4,Junonia orythia,1,12,10,2004,road,open
T4,Lamproptera curius,38,12,10,2004,road,open
T4,Papilio paris,1,12,10,2004,road,open
T4,Papilio protenor,1,12,10,2004,road,open
T4,Parantica aglea,4,12,10,2004,road,open
T4,Parantica melaneus,1,12,10,2004,road,open
T4,Parantica sita,1,12,10,2004,road,open
T4,Parnara sp,28,12,10,2004,road,open
T4,Pieris canidia,9,12,10,2004,road,open
T4,Prioneris thestylis,1,12,10,2004,road,open
T4,Pseudozizeeria maha,1,12,10,2004,road,open
T4,Ragadia crisilda,1,12,10,2004,road,open
T4,Stibochiona nicea,6,12,10,2004,road,open
T4,Taraka hamada,2,12,10,2004,road,open
T4,Tirumala septentrionis,1,12,10,2004,road,open
T4,Vanessa cardui,2,12,10,2004,road,open
T4,Vanessa indica,2,12,10,2004,road,open
T4,Vindula erota,1,12,10,2004,road,open
T4,Ypthima baldus,1,12,10,2004,road,open
T4,Zemeros flegyas,2,12,10,2004,road,open
T4,Appias albina,7,13,10,2004,road,open
T4,Argyreus hyperbius,7,13,10,2004,road,open
T4,Catopsilia pomona,1,13,10,2004,road,open
T4,Cethosia biblis,4,13,10,2004,road,open
T4,Cirrochroa tyche,1,13,10,2004,road,open
T4,Danaus genutia,2,13,10,2004,road,open
T4,Euploea mulciber,10,13,10,2004,road,open
T4,Eurema blanda,6,13,10,2004,road,open
T4,Graphium sarpedon,2,13,10,2004,road,open
T4,Jamides bochus,4,13,10,2004,road,open
T4,Junonia almana,1,13,10,2004,road,open
T4,Lamproptera curius,55,13,10,2004,road,open
T4,Lethe syrcis,3,13,10,2004,road,open
T4,Neptis hylas,2,13,10,2004,road,open
T4,Papilio helenus,1,13,10,2004,road,open
T4,Papilio protenor,1,13,10,2004,road,open
T4,Parantica aglea,5,13,10,2004,road,open
T4,Parantica sita,11,13,10,2004,road,open
T4,Parnara sp,28,13,10,2004,road,open
T4,Pieris canidia,8,13,10,2004,road,open
T4,Pseudozizeeria maha,6,13,10,2004,road,open
T4,Ragadia crisilda,1,13,10,2004,road,open
T4,Stibochiona nicea,3,13,10,2004,road,open
T4,Symbrenthia lilaea,2,13,10,2004,road,open
T4,Tirumala septentrionis,3,13,10,2004,road,open
T4,Vanessa cardui,4,13,10,2004,road,open
T4,Ypthima baldus,2,13,10,2004,road,open
T4,Zemeros flegyas,1,13,10,2004,road,open
T4,Appias albina,1,15,5,2004,road,open
T4,Celastrina lavendularis,2,15,5,2004,road,open
T4,Cyrestis thyodamas,1,15,5,2004,road,open
T4,Delias pasithoe,6,15,5,2004,road,open
T4,Euploea mulciber,2,15,5,2004,road,open
T4,Graphium sarpedon,1,15,5,2004,road,open
T4,Hasora badra,1,15,5,2004,road,open
T4,Heliophorus ila,1,15,5,2004,road,open
T4,Ideopsis similis,1,15,5,2004,road,open
T4,Jamides bochus,3,15,5,2004,road,open
T4,Lamproptera curius,2,15,5,2004,road,open
T4,Lethe syrcis,1,15,5,2004,road,open
T4,Papilio helenus,1,15,5,2004,road,open
T4,Papilio memnon,1,15,5,2004,road,open
T4,Papilio protenor,1,15,5,2004,road,open
T4,Parantica sita,1,15,5,2004,road,open
T4,Parnara sp,5,15,5,2004,road,open
T4,Pieris canidia,14,15,5,2004,road,open
T4,Stichophthalma howqua,1,15,5,2004,road,open
T4,Appias albina,2,16,6,2004,road,open
T4,Appias pandione,1,16,6,2004,road,open
T4,Argyreus hyperbius,4,16,6,2004,road,open
T4,Catopsilia pomona,2,16,6,2004,road,open
T4,Cethosia biblis,1,16,6,2004,road,open
T4,Cirrochroa tyche,3,16,6,2004,road,open
T4,Cyrestis thyodamas,3,16,6,2004,road,open
T4,Delias acalis,2,16,6,2004,road,open
T4,Euploea mulciber,25,16,6,2004,road,open
T4,Euploea sylvesta,1,16,6,2004,road,open
T4,Euploea tulliolus,1,16,6,2004,road,open
T4,Hebomoia glaucippe,1,16,6,2004,road,open
T4,Heliophorus ila,2,16,6,2004,road,open
T4,Ideopsis similis,2,16,6,2004,road,open
T4,Jamides bochus,7,16,6,2004,road,open
T4,Junonia almana,1,16,6,2004,road,open
T4,Junonia atlites,1,16,6,2004,road,open
T4,Lethe syrcis,2,16,6,2004,road,open
T4,Neope muirheadi,1,16,6,2004,road,open
T4,Neptis soma,1,16,6,2004,road,open
T4,Papilio helenus,5,16,6,2004,road,open
T4,Papilio memnon,1,16,6,2004,road,open
T4,Parantica aglea,1,16,6,2004,road,open
T4,Parantica melaneus,8,16,6,2004,road,open
T4,Parantica sita,3,16,6,2004,road,open
T4,Parasarpa dudu,1,16,6,2004,road,open
T4,Parnara sp,10,16,6,2004,road,open
T4,Pelopidas sp,1,16,6,2004,road,open
T4,Pieris canidia,12,16,6,2004,road,open
T4,Pseudozizeeria maha,5,16,6,2004,road,open
T4,Stibochiona nicea,1,16,6,2004,road,open
T4,Stichophthalma howqua,5,16,6,2004,road,open
T4,Tirumala septentrionis,19,16,6,2004,road,open
T4,Ypthima baldus,1,16,6,2004,road,open
T4,Zemeros flegyas,3,16,6,2004,road,open
T4,Argyreus hyperbius,6,16,7,2004,road,open
T4,Ariadne ariadne,5,16,7,2004,road,open
T4,Bibasis sp,2,16,7,2004,road,open
T4,Catopsilia pomona,2,16,7,2004,road,open
T4,Celastrina sp,4,16,7,2004,road,open
T4,Celatoxia marginata,4,16,7,2004,road,open
T4,Cepora nadina,1,16,7,2004,road,open
T4,Cethosia biblis,7,16,7,2004,road,open
T4,Chersonesia risa,2,16,7,2004,road,open
T4,Cirrochroa tyche,6,16,7,2004,road,open
T4,Danaus genutia,1,16,7,2004,road,open
T4,Delias pasithoe,24,16,7,2004,road,open
T4,Delias sp,1,16,7,2004,road,open
T4,Euploea core,1,16,7,2004,road,open
T4,Euploea eunice,10,16,7,2004,road,open
T4,Euploea mulciber,10,16,7,2004,road,open
T4,Eurema blanda,23,16,7,2004,road,open
T4,Hasora vitta,1,16,7,2004,road,open
T4,Heliophorus ila,1,16,7,2004,road,open
T4,IAMbrix salsala,1,16,7,2004,road,open
T4,Ideopsis similis,4,16,7,2004,road,open
T4,Ixias pyrene,1,16,7,2004,road,open
T4,Neptis ananta,6,16,7,2004,road,open
T4,Neptis miah,1,16,7,2004,road,open
T4,Neptis sappho,1,16,7,2004,road,open
T4,Papilio helenus,2,16,7,2004,road,open
T4,Papilio memnon,4,16,7,2004,road,open
T4,Papilio paris,2,16,7,2004,road,open
T4,Papilio protenor,4,16,7,2004,road,open
T4,Parantica aglea,2,16,7,2004,road,open
T4,Parantica melaneus,5,16,7,2004,road,open
T4,Parantica sita,4,16,7,2004,road,open
T4,Parantica swinhoei,1,16,7,2004,road,open
T4,Pieris canidia,1,16,7,2004,road,open
T4,Polyura athamas,2,16,7,2004,road,open
T4,Prioneris thestylis,1,16,7,2004,road,open
T4,Spindasis lohita,1,16,7,2004,road,open
T4,Stibochiona nicea,5,16,7,2004,road,open
T4,Stichophthalma fruhstorferi,2,16,7,2004,road,open
T4,Stichophthalma howqua,2,16,7,2004,road,open
T4,Tirumala septentrionis,2,16,7,2004,road,open
T4,Troides aeacus,1,16,7,2004,road,open
T4,Troides helena,1,16,7,2004,road,open
T4,Vagrans egista,2,16,7,2004,road,open
T4,Vanessa cardui,1,16,7,2004,road,open
T4,Vindula erota,2,16,7,2004,road,open
T4,Zemeros flegyas,3,16,7,2004,road,open
T4,Argyreus hyperbius,4,16,9,2004,road,open
T4,Ariadne ariadne,1,16,9,2004,road,open
T4,Astictopterus jama,1,16,9,2004,road,open
T4,Catopsilia pomona,2,16,9,2004,road,open
T4,Cethosia biblis,6,16,9,2004,road,open
T4,Cirrochroa tyche,1,16,9,2004,road,open
T4,Danaus genutia,2,16,9,2004,road,open
T4,Euploea mulciber,13,16,9,2004,road,open
T4,Graphium sarpedon,1,16,9,2004,road,open
T4,Ideopsis similis,1,16,9,2004,road,open
T4,Jamides bochus,1,16,9,2004,road,open
T4,Lamproptera curius,3,16,9,2004,road,open
T4,Lamproptera meges,1,16,9,2004,road,open
T4,Melanitis leda,3,16,9,2004,road,open
T4,Neope muirheadi,1,16,9,2004,road,open
T4,Neptis hylas,1,16,9,2004,road,open
T4,Papilio helenus,2,16,9,2004,road,open
T4,Papilio memnon,3,16,9,2004,road,open
T4,Papilio protenor,3,16,9,2004,road,open
T4,Parantica melaneus,1,16,9,2004,road,open
T4,Parantica swinhoei,1,16,9,2004,road,open
T4,Parnara sp,32,16,9,2004,road,open
T4,Pelopidas sp,3,16,9,2004,road,open
T4,Penthema darlisa,1,16,9,2004,road,open
T4,Pieris canidia,2,16,9,2004,road,open
T4,Stibochiona nicea,8,16,9,2004,road,open
T4,Tirumala septentrionis,2,16,9,2004,road,open
T4,Vanessa cardui,1,16,9,2004,road,open
T4,Zemeros flegyas,1,16,9,2004,road,open
T4,Appias albina,1,17,6,2004,road,open
T4,Appias lyncida,1,17,6,2004,road,open
T4,Argyreus hyperbius,5,17,6,2004,road,open
T4,Astictopterus jama,1,17,6,2004,road,open
T4,Catopsilia pomona,4,17,6,2004,road,open
T4,Cethosia biblis,1,17,6,2004,road,open
T4,Cirrochroa tyche,1,17,6,2004,road,open
T4,Danaus genutia,1,17,6,2004,road,open
T4,Delias acalis,1,17,6,2004,road,open
T4,Euploea mulciber,26,17,6,2004,road,open
T4,Hebomoia glaucippe,2,17,6,2004,road,open
T4,Ideopsis similis,6,17,6,2004,road,open
T4,Jamides bochus,1,17,6,2004,road,open
T4,Junonia atlites,1,17,6,2004,road,open
T4,Lamproptera curius,1,17,6,2004,road,open
T4,Neptis clinia,1,17,6,2004,road,open
T4,Papilio helenus,1,17,6,2004,road,open
T4,Papilio memnon,1,17,6,2004,road,open
T4,Papilio paris,1,17,6,2004,road,open
T4,Parantica aglea,1,17,6,2004,road,open
T4,Parantica melaneus,3,17,6,2004,road,open
T4,Parantica sita,2,17,6,2004,road,open
T4,Parnara sp,4,17,6,2004,road,open
T4,Pieris canidia,10,17,6,2004,road,open
T4,Pseudozizeeria maha,2,17,6,2004,road,open
T4,Stichophthalma howqua,1,17,6,2004,road,open
T4,Tirumala septentrionis,12,17,6,2004,road,open
T4,Vagrans egista,1,17,6,2004,road,open
T4,Appias lyncida,2,17,7,2004,road,open
T4,Appias pandione,6,17,7,2004,road,open
T4,Argyreus hyperbius,26,17,7,2004,road,open
T4,Celastrina sp2,1,17,7,2004,road,open
T4,Celatoxia marginata,2,17,7,2004,road,open
T4,Cethosia biblis,3,17,7,2004,road,open
T4,Cethosia cyane,1,17,7,2004,road,open
T4,Chersonesia risa,2,17,7,2004,road,open
T4,Cirrochroa tyche,15,17,7,2004,road,open
T4,Delias pasithoe,11,17,7,2004,road,open
T4,Elymnias hypermnestra,3,17,7,2004,road,open
T4,Euploea eunice,10,17,7,2004,road,open
T4,Euploea mulciber,40,17,7,2004,road,open
T4,Eurema blanda,11,17,7,2004,road,open
T4,Ideopsis similis,1,17,7,2004,road,open
T4,Jamides bochus,1,17,7,2004,road,open
T4,Neptis sappho,4,17,7,2004,road,open
T4,Papilio helenus,3,17,7,2004,road,open
T4,Papilio memnon,5,17,7,2004,road,open
T4,Papilio paris,5,17,7,2004,road,open
T4,Papilio polytes,1,17,7,2004,road,open
T4,Papilio protenor,22,17,7,2004,road,open
T4,Parantica aglea,12,17,7,2004,road,open
T4,Pieris canidia,4,17,7,2004,road,open
T4,Pseudozizeeria maha,2,17,7,2004,road,open
T4,Stibochiona nicea,7,17,7,2004,road,open
T4,Tirumala septentrionis,25,17,7,2004,road,open
T4,Vagrans egista,3,17,7,2004,road,open
T4,Vanessa cardui,2,17,7,2004,road,open
T4,Vindula erota,6,17,7,2004,road,open
T4,Ypthima baldus,3,17,7,2004,road,open
T4,Zemeros flegyas,2,17,7,2004,road,open
T4,Appias albina,1,18,6,2004,road,open
T4,Appias lyncida,1,18,6,2004,road,open
T4,Appias pandione,1,18,6,2004,road,open
T4,Argyreus hyperbius,6,18,6,2004,road,open
T4,Athyma cama,1,18,6,2004,road,open
T4,Athyma ranga,1,18,6,2004,road,open
T4,Catopsilia pomona,2,18,6,2004,road,open
T4,Cyrestis thyodamas,1,18,6,2004,road,open
T4,Euploea mulciber,35,18,6,2004,road,open
T4,Eurema hecabe,1,18,6,2004,road,open
T4,Hebomoia glaucippe,1,18,6,2004,road,open
T4,Ideopsis similis,1,18,6,2004,road,open
T4,Jamides bochus,2,18,6,2004,road,open
T4,Junonia almana,1,18,6,2004,road,open
T4,Loxura atymnus,1,18,6,2004,road,open
T4,Mycalesis misenus,2,18,6,2004,road,open
T4,Neptis clinia,1,18,6,2004,road,open
T4,Papilio helenus,2,18,6,2004,road,open
T4,Papilio memnon,2,18,6,2004,road,open
T4,Papilio paris,3,18,6,2004,road,open
T4,Parantica aglea,8,18,6,2004,road,open
T4,Parantica sita,11,18,6,2004,road,open
T4,Parnara sp,3,18,6,2004,road,open
T4,Pieris canidia,20,18,6,2004,road,open
T4,Pseudozizeeria maha,3,18,6,2004,road,open
T4,Stibochiona nicea,1,18,6,2004,road,open
T4,Stichophthalma howqua,2,18,6,2004,road,open
T4,Tirumala septentrionis,4,18,6,2004,road,open
T4,Vagrans egista,1,18,6,2004,road,open
T4,Vindula erota,1,18,6,2004,road,open
T4,Appias albina,11,18,7,2004,road,open
T4,Argyreus hyperbius,14,18,7,2004,road,open
T4,Ariadne ariadne,1,18,7,2004,road,open
T4,Catopsilia pomona,1,18,7,2004,road,open
T4,Cepora nadina,1,18,7,2004,road,open
T4,Cethosia biblis,1,18,7,2004,road,open
T4,Chersonesia risa,1,18,7,2004,road,open
T4,Delias pasithoe,12,18,7,2004,road,open
T4,Euploea mulciber,27,18,7,2004,road,open
T4,Heliophorus ila,1,18,7,2004,road,open
T4,Ideopsis similis,1,18,7,2004,road,open
T4,Jamides bochus,2,18,7,2004,road,open
T4,Junonia hierta1,1,18,7,2004,road,open
T4,Lamproptera curius,2,18,7,2004,road,open
T4,Neptis sappho,3,18,7,2004,road,open
T4,Papilio helenus,1,18,7,2004,road,open
T4,Papilio memnon,11,18,7,2004,road,open
T4,Papilio paris,2,18,7,2004,road,open
T4,Papilio polytes,2,18,7,2004,road,open
T4,Papilio protenor,24,18,7,2004,road,open
T4,Parantica sita,6,18,7,2004,road,open
T4,Pieris canidia,1,18,7,2004,road,open
T4,Stibochiona nicea,2,18,7,2004,road,open
T4,Stichophthalma howqua,1,18,7,2004,road,open
T4,Tirumala septentrionis,32,18,7,2004,road,open
T4,Vindula erota,7,18,7,2004,road,open
T4,Zemeros flegyas,2,18,7,2004,road,open
T4,Appias albina,2,18,8,2004,road,open
T4,Argyreus hyperbius,9,18,8,2004,road,open
T4,Athyma cama,1,18,8,2004,road,open
T4,Cethosia biblis,15,18,8,2004,road,open
T4,Cupha erymanthis,2,18,8,2004,road,open
T4,Delias pasithoe,1,18,8,2004,road,open
T4,Euploea mulciber,21,18,8,2004,road,open
T4,Eurema hecabe,1,18,8,2004,road,open
T4,Euripus nyctelius,1,18,8,2004,road,open
T4,Hebomoia glaucippe,1,18,8,2004,road,open
T4,Hypolimnas bolina,1,18,8,2004,road,open
T4,Ideopsis similis,1,18,8,2004,road,open
T4,Junonia almana,1,18,8,2004,road,open
T4,Junonia atlites,1,18,8,2004,road,open
T4,Neope muirheadi,1,18,8,2004,road,open
T4,Neptis hylas,1,18,8,2004,road,open
T4,Papilio helenus,2,18,8,2004,road,open
T4,Papilio memnon,9,18,8,2004,road,open
T4,Papilio protenor,4,18,8,2004,road,open
T4,Parantica aglea,2,18,8,2004,road,open
T4,Parnara sp,10,18,8,2004,road,open
T4,Pieris canidia,1,18,8,2004,road,open
T4,Pseudozizeeria maha,2,18,8,2004,road,open
T4,Stibochiona nicea,5,18,8,2004,road,open
T4,Stichophthalma howqua,2,18,8,2004,road,open
T4,Tirumala septentrionis,14,18,8,2004,road,open
T4,Vagrans egista,1,18,8,2004,road,open
T4,Vindula erota,2,18,8,2004,road,open
T4,Ypthima baldus,1,18,8,2004,road,open
T4,Appias albina,3,18,9,2004,road,open
T4,Appias lyncida,1,18,9,2004,road,open
T4,Argyreus hyperbius,14,18,9,2004,road,open
T4,Ariadne ariadne,1,18,9,2004,road,open
T4,Astictopterus jama,1,18,9,2004,road,open
T4,Catopsilia pomona,1,18,9,2004,road,open
T4,Cethosia biblis,5,18,9,2004,road,open
T4,Charaxes kahruba,1,18,9,2004,road,open
T4,Chersonesia risa,1,18,9,2004,road,open
T4,Choaspes benjaminii,2,18,9,2004,road,open
T4,Cirrochroa tyche,4,18,9,2004,road,open
T4,Cupha erymanthis,2,18,9,2004,road,open
T4,Danaus genutia,1,18,9,2004,road,open
T4,Euploea mulciber,21,18,9,2004,road,open
T4,Hebomoia glaucippe,1,18,9,2004,road,open
T4,Hypolimnas bolina,2,18,9,2004,road,open
T4,Junonia almana,1,18,9,2004,road,open
T4,Lamproptera curius,14,18,9,2004,road,open
T4,Lamproptera meges,1,18,9,2004,road,open
T4,Meandrusa payeni,1,18,9,2004,road,open
T4,Melanitis leda,13,18,9,2004,road,open
T4,Papilio memnon,3,18,9,2004,road,open
T4,Papilio paris,1,18,9,2004,road,open
T4,Papilio protenor,7,18,9,2004,road,open
T4,Parantica aglea,2,18,9,2004,road,open
T4,Parantica swinhoei,4,18,9,2004,road,open
T4,Parnara sp,83,18,9,2004,road,open
T4,Pieris canidia,3,18,9,2004,road,open
T4,Pseudozizeeria maha,2,18,9,2004,road,open
T4,Ragadia crisilda,1,18,9,2004,road,open
T4,Satarupa sp,1,18,9,2004,road,open
T4,Stibochiona nicea,7,18,9,2004,road,open
T4,Tirumala septentrionis,19,18,9,2004,road,open
T4,Troides helena,1,18,9,2004,road,open
T4,Vagrans egista,1,18,9,2004,road,open
T4,Vanessa cardui,1,18,9,2004,road,open
T4,Vindula erota,2,18,9,2004,road,open
T4,Appias albina,2,19,8,2004,road,open
T4,Appias pandione,1,19,8,2004,road,open
T4,Argyreus hyperbius,2,19,8,2004,road,open
T4,Astictopterus jama,1,19,8,2004,road,open
T4,Cethosia biblis,6,19,8,2004,road,open
T4,Cethosia cyane,2,19,8,2004,road,open
T4,Charaxes kahruba,2,19,8,2004,road,open
T4,Cirrochroa tyche,5,19,8,2004,road,open
T4,Euploea mulciber,24,19,8,2004,road,open
T4,Eurema hecabe,1,19,8,2004,road,open
T4,Ideopsis similis,2,19,8,2004,road,open
T4,Jamides bochus,1,19,8,2004,road,open
T4,Jamides celeno,1,19,8,2004,road,open
T4,Papilio helenus,2,19,8,2004,road,open
T4,Papilio memnon,5,19,8,2004,road,open
T4,Papilio protenor,2,19,8,2004,road,open
T4,Parantica aglea,3,19,8,2004,road,open
T4,Parnara sp,5,19,8,2004,road,open
T4,Penthema darlisa,1,19,8,2004,road,open
T4,Prioneris thestylis,1,19,8,2004,road,open
T4,Stibochiona nicea,6,19,8,2004,road,open
T4,Stichophthalma fruhstorferi,4,19,8,2004,road,open
T4,Thaumantis diores,1,19,8,2004,road,open
T4,Tirumala septentrionis,8,19,8,2004,road,open
T4,Troides helena,1,19,8,2004,road,open
T4,Vindula erota,1,19,8,2004,road,open
T4,Appias albina,2,19,9,2004,road,open
T4,Argyreus hyperbius,15,19,9,2004,road,open
T4,Ariadne ariadne,3,19,9,2004,road,open
T4,Catopsilia pomona,1,19,9,2004,road,open
T4,Cethosia biblis,5,19,9,2004,road,open
T4,Chersonesia risa,1,19,9,2004,road,open
T4,Cirrochroa tyche,4,19,9,2004,road,open
T4,Danaus genutia,2,19,9,2004,road,open
T4,Euploea mulciber,39,19,9,2004,road,open
T4,Hebomoia glaucippe,2,19,9,2004,road,open
T4,Jamides alecto,1,19,9,2004,road,open
T4,Jamides bochus,2,19,9,2004,road,open
T4,Junonia almana,3,19,9,2004,road,open
T4,Lamproptera curius,10,19,9,2004,road,open
T4,Melanitis leda,8,19,9,2004,road,open
T4,Neptis hylas,1,19,9,2004,road,open
T4,Notocrypta curvifascia,1,19,9,2004,road,open
T4,Papilio helenus,3,19,9,2004,road,open
T4,Papilio memnon,4,19,9,2004,road,open
T4,Papilio protenor,9,19,9,2004,road,open
T4,Parantica aglea,2,19,9,2004,road,open
T4,Parantica melaneus,2,19,9,2004,road,open
T4,Parantica sita,9,19,9,2004,road,open
T4,Parnara sp,105,19,9,2004,road,open
T4,Pieris canidia,4,19,9,2004,road,open
T4,Pseudozizeeria maha,1,19,9,2004,road,open
T4,Stibochiona nicea,14,19,9,2004,road,open
T4,Tirumala septentrionis,13,19,9,2004,road,open
T4,Vindula erota,1,19,9,2004,road,open
T4,Zemeros flegyas,1,19,9,2004,road,open
T4,Atrophaneura aidoneus,1,20,5,2004,road,open
T4,Celastrina lavendularis,2,20,5,2004,road,open
T4,Danaus genutia,1,20,5,2004,road,open
T4,Delias pasithoe,4,20,5,2004,road,open
T4,Euploea mulciber,1,20,5,2004,road,open
T4,Lethe syrcis,2,20,5,2004,road,open
T4,Melanitis leda,1,20,5,2004,road,open
T4,Mycalesis misenus,1,20,5,2004,road,open
T4,Nacaduba sp,7,20,5,2004,road,open
T4,Papilio protenor,1,20,5,2004,road,open
T4,Parantica sita,2,20,5,2004,road,open
T4,Penthema darlisa,1,20,5,2004,road,open
T4,Pieris canidia,39,20,5,2004,road,open
T4,Ragadia crisilda,2,20,5,2004,road,open
T4,Ypthima baldus,1,20,5,2004,road,open
T4,Zemeros flegyas,2,20,5,2004,road,open
T4,Appias pandione,1,20,6,2004,road,open
T4,Argyreus hyperbius,9,20,6,2004,road,open
T4,Catopsilia pomona,5,20,6,2004,road,open
T4,Cirrochroa tyche,1,20,6,2004,road,open
T4,Danaus genutia,1,20,6,2004,road,open
T4,Delias acalis,2,20,6,2004,road,open
T4,Enispe euthymius,2,20,6,2004,road,open
T4,Euploea mulciber,33,20,6,2004,road,open
