X,Y,xlo,ylo,fk_cat_especie,descripcion,perimetroestipite,alturaestipite,ObjectId
-5.946142754356678,37.374611262906846,239124.9,4140504,WRO,Washingtonia robusta,124,10.0,2836
-5.94529675823653,37.375263642109843,239202.1,4140574,WRO,Washingtonia robusta,124,9.0,2837
-5.947761649154836,37.373557185833903,238977.8,4140392,WRO,Washingtonia robusta,124,23.0,2838
-5.96919451469097,37.33478523596726,236944.1,4136148,WRO,Washingtonia robusta,110,12.0,2839
-5.968920740023591,37.335060000322471,236969.3,4136178,WRO,Washingtonia robusta,105,12.0,2840
-5.993945739334563,37.383738496657159,234923.2,4141650,WRO,Washingtonia robusta,116,11.0,2841
-5.979058998072597,37.343806949280342,236101.6,4137177,WRO,Washingtonia robusta,113,12.0,2842
-5.978926322885676,37.343828134263859,236113.4,4137179,WRO,Washingtonia robusta,113,12.0,2843
-5.978990814398028,37.3438179487447,236107.7,4137178,WRO,Washingtonia robusta,113,12.0,2844
-5.950990283757212,37.371074981597069,238683.3,4140125,WRO,Washingtonia robusta,97,16.0,2845
-5.950972907113327,37.370937011302757,238684.3,4140110,WRO,Washingtonia robusta,146,20.0,2846
-5.953627053950587,37.367972323193513,238438.9,4139788,WRO,Washingtonia robusta,109,19.0,2847
-5.952349455141193,37.369640320067894,238557.9,4139970,WRO,Washingtonia robusta,125,14.0,2848
-5.952554987785871,37.369638879302876,238539.7,4139970,WRO,Washingtonia robusta,112,15.0,2849
-5.953236969506496,37.36875437864316,238476.2,4139874,WRO,Washingtonia robusta,111,22.0,2850
-5.951760470092533,37.370317139254347,238612.4,4140043,WRO,Washingtonia robusta,112,16.0,2851
-5.952250687717247,37.370020786080815,238568,4140012,WRO,Washingtonia robusta,116,13.0,2852
-5.953670755318582,37.368188388527678,238435.8,4139812,WRO,Washingtonia robusta,108,16.0,2853
-5.953511503594481,37.36839673129343,238450.7,4139835,WRO,Washingtonia robusta,138,17.0,2854
-5.952121738045691,37.369913806806451,238579,4139999,WRO,Washingtonia robusta,92,5.0,2855
-5.952857828139895,37.369242861468393,238511.5,4139927,WRO,Washingtonia robusta,116,15.0,2856
-5.953698531592552,37.367880609964665,238432.3,4139778,WRO,Washingtonia robusta,118,21.0,2857
-5.952200307312843,37.369821466745769,238571.7,4139989,WRO,Washingtonia robusta,112,8.0,2858
-5.953207997650384,37.368531006815125,238478,4139849,WRO,Washingtonia robusta,132,18.0,2859
-5.952048653073365,37.370007811950927,238585.8,4140010,WRO,Washingtonia robusta,107,4.0,2860
-5.953043036458133,37.369005397124639,238494.3,4139901,WRO,Washingtonia robusta,116,21.0,2861
-5.953426062292574,37.368506634570096,238458.6,4139847,WRO,Washingtonia robusta,134,16.0,2862
-5.952785760014041,37.369339725061494,238518.2,4139937,WRO,Washingtonia robusta,124,15.0,2863
-5.952927149489468,37.368894668214395,238504.1,4139888,WRO,Washingtonia robusta,117,22.0,2864
-5.952776792458039,37.369082333500366,238518.1,4139909,WRO,Washingtonia robusta,118,20.0,2865
-5.952359936924409,37.369896051913138,238557.9,4139998,WRO,Washingtonia robusta,103,14.0,2866
-5.953067065815332,37.368705641730735,238491.1,4139868,WRO,Washingtonia robusta,120,20.0,2867
-5.951581544584442,37.370464518045871,238628.8,4140059,WRO,Washingtonia robusta,141,18.0,2868
-5.95298185204169,37.369091896880725,238500,4139910,WRO,Washingtonia robusta,115,20.0,2869
-5.953957778876308,37.367818263588248,238409.1,4139772,WRO,Washingtonia robusta,122,19.0,2870
-5.952578499358994,37.369366169002504,238536.7,4139940,WRO,Washingtonia robusta,115,20.0,2871
-5.952647071559802,37.369272276301949,238530.3,4139930,WRO,Washingtonia robusta,125,19.0,2872
-5.952500910549141,37.369710874247644,238544.7,4139978,WRO,Washingtonia robusta,110,15.0,2873
-5.952065453315147,37.366898072529864,238573.5,4139664,WRO,Washingtonia robusta,108,16.0,2874
-5.953346605107094,37.368343184115155,238465.1,4139828,WRO,Washingtonia robusta,120,17.0,2875
-5.952439909199457,37.369551647631809,238549.6,4139960,WRO,Washingtonia robusta,119,20.0,2876
-5.95317453027541,37.368834782584322,238482,4139882,WRO,Washingtonia robusta,116,20.0,2877
-5.967026882828587,37.411661715555944,237404.6,4144674,ARM,Arecastrum romanzoffianum,95,5.0,1
-5.966933271817829,37.411633971399098,237412.8,4144671,CHU,Chamaerops humilis,70,1.5,2
-5.967071521766345,37.411647889341594,237400.6,4144673,CHU,Chamaerops humilis,230,1.5,3
-5.967108743789887,37.411620733496292,237397.2,4144670,CHU,Chamaerops humilis,180,2.0,4
-5.978745241781061,37.427253522444133,236422,4146437,CHU,Chamaerops humilis,15,0.1,5
-5.982875651508619,37.421218793656671,236035.2,4145779,CHU,Chamaerops humilis,30,0.4,6
-5.982253990535865,37.422201866493531,236093.7,4145886,CHU,Chamaerops humilis,22,0.3,7
-5.982388801688789,37.422071683794499,236081.3,4145872,CHU,Chamaerops humilis,15,0.2,8
-5.982820163289159,37.421107382676539,236039.7,4145766,CHU,Chamaerops humilis,30,0.5,9
-5.966930256323998,37.411597644265768,237413,4144667,CHU,Chamaerops humilis,190,1.5,10
-5.978879064671954,37.427157878976935,236409.8,4146427,CHU,Chamaerops humilis,25,0.2,11
-5.978878134329087,37.427197098419072,236410,4146431,CHU,Chamaerops humilis,25,0.4,12
-5.978831046381791,37.427297492441291,236414.5,4146442,CHU,Chamaerops humilis,20,0.2,13
-5.978263025085008,37.428105648844408,236467.6,4146530,CHU,Chamaerops humilis,30,0.1,14
-5.978246347022544,37.428058313397976,236469,4146525,CHU,Chamaerops humilis,30,0.3,15
-5.978276440963034,37.428070709945089,236466.3,4146526,CHU,Chamaerops humilis,37,0.3,16
-5.963941155909567,37.402710717850404,237646.5,4143672,CHU,Chamaerops humilis,50,0.3,17
-5.963935175680303,37.402739521692439,237647.2,4143675,CHU,Chamaerops humilis,50,0.3,18
-5.963900084666036,37.402703188213984,237650.2,4143671,CHU,Chamaerops humilis,50,0.3,19
-5.963926547152323,37.402810021083916,237648.2,4143683,CHU,Chamaerops humilis,50,0.3,20
-5.963827849201899,37.402710226702858,237656.6,4143672,CHU,Chamaerops humilis,50,0.3,21
-5.963792304931639,37.402736888860268,237659.8,4143674,CHU,Chamaerops humilis,50,0.3,22
-5.963910507151907,37.402784202591441,237649.5,4143680,CHU,Chamaerops humilis,50,0.3,23
-5.963863941724372,37.402803482251031,237653.7,4143682,CHU,Chamaerops humilis,50,0.3,24
-5.963859442911381,37.40273520444881,237653.9,4143674,CHU,Chamaerops humilis,50,0.3,25
-6.006867363626634,37.396062703540046,233822.5,4143055,CHU,Chamaerops humilis,38,1.0,26
-6.006789729244028,37.396092612167401,233829.5,4143058,CHU,Chamaerops humilis,52,2.0,27
-6.006786579961485,37.396152252014168,233830,4143064,CHU,Chamaerops humilis,45,2.0,28
-6.006715351153471,37.396181366824301,233836.4,4143067,CHU,Chamaerops humilis,47,2.0,29
-6.006715864875973,37.396245058292571,233836.5,4143074,CHU,Chamaerops humilis,35,1.0,30
-6.006640298298429,37.396273021983475,233843.3,4143077,CHU,Chamaerops humilis,58,2.0,31
-6.006640287437381,37.3963377179631,233843.6,4143084,CHU,Chamaerops humilis,60,2.0,32
-6.006564583855305,37.396427227107537,233850.6,4143094,CHU,Chamaerops humilis,62,2.0,33
-6.006493790516497,37.396450293642154,233856.9,4143096,CHU,Chamaerops humilis,135,15.0,34
-6.006485161608428,37.396522597590327,233858,4143104,CHU,Chamaerops humilis,45,2.0,35
-6.00630904872017,37.39665430825427,233874,4143119,CHU,Chamaerops humilis,50,2.0,36
-6.006344503094901,37.396696476418676,233871,4143123,CHU,Chamaerops humilis,65,2.0,37
-6.006273930212795,37.396722240379297,233877.4,4143126,CHU,Chamaerops humilis,52,2.0,38
-6.006269277631457,37.396789487327389,233878,4143133,CHU,Chamaerops humilis,44,2.0,39
-5.995992653895975,37.392840454532895,234774,4142666,CHU,Chamaerops humilis,42,2.0,40
-5.96590478137304,37.41748822358602,237524.3,4145317,CHU,Chamaerops humilis,143,8.0,41
-5.950919802537353,37.376611737664909,238708.7,4140739,CHU,Chamaerops humilis,29,6.5,42
-5.953332386597262,37.374075237387608,238486.3,4140464,CHU,Chamaerops humilis,100,2.5,43
-5.977045374709929,37.430856639615214,236585.1,4146832,CHU,Chamaerops humilis,40,0.5,44
-5.97691058690785,37.430896800329705,236597.1,4146836,CHU,Chamaerops humilis,40,0.5,45
-5.976962541564829,37.430830704734568,236592.3,4146829,CHU,Chamaerops humilis,40,0.5,46
-5.977266933663002,37.430853397200352,236565.4,4146832,CHU,Chamaerops humilis,30,0.3,47
-5.977015920731406,37.430794848722691,236587.5,4146825,CHU,Chamaerops humilis,30,0.2,48
-6.001864041705875,37.411061308533633,234318.5,4144705,CHU,Chamaerops humilis,35,1.0,49
-6.001791734570148,37.411329677783293,234325.9,4144735,CHU,Chamaerops humilis,38,1.0,50
-6.009366639297028,37.406906133702371,233639.6,4144265,CHU,Chamaerops humilis,45,2.0,51
-6.009270899895806,37.40716402113393,233649,4144293,CHU,Chamaerops humilis,37,1.0,52
-6.007312426634218,37.406450615454531,233819.9,4144209,CHU,Chamaerops humilis,51,2.0,53
-6.007379188328815,37.406462071159417,233814,4144210,CHU,Chamaerops humilis,0,0.0,54
-6.007400719996904,37.406381959995016,233811.8,4144201,CHU,Chamaerops humilis,54,1.0,55
-6.007467481639805,37.406393415652147,233805.9,4144203,CHU,Chamaerops humilis,51,1.0,56
-6.007333958371902,37.40637050429924,233817.7,4144200,CHU,Chamaerops humilis,57,2.0,57
-6.006179858554504,37.405967915484254,233918.4,4144152,CHU,Chamaerops humilis,84,2.0,58
-6.006246051899198,37.405979296201252,233912.6,4144153,CHU,Chamaerops humilis,70,2.0,59
-5.971128580176048,37.423477294473919,237082.9,4145997,PHD,Phoenix dactylifera,105,6.0,60
-5.971885083750429,37.423665595379198,237016.6,4146020,PHD,Phoenix dactylifera,112,6.0,61
-6.009823165783277,37.390407838010645,233540.7,4142435,CNU,Cocos nucifera,84,6.0,62
-5.970729783786217,37.409006932602047,237067.5,4144390,PHD,Phoenix dactylifera,96,6.0,63
-6.006370522960422,37.383223508362768,233821,4141628,CNU,Cocos nucifera,34,3.0,64
-5.970758272920031,37.409064694970375,237065.2,4144396,PHD,Phoenix dactylifera,113,8.0,65
-6.007824781015215,37.382943571301382,233691.3,4141601,CNU,Cocos nucifera,52,3.0,66
-5.970830603557919,37.409042782245784,237058.7,4144394,PHD,Phoenix dactylifera,150,6.0,67
-6.007867956141811,37.382989777592691,233687.6,4141607,CNU,Cocos nucifera,57,3.0,68
-5.970701611889712,37.408948621611117,237069.8,4144383,PHD,Phoenix dactylifera,152,6.5,69
-6.013327682498856,37.382074761862036,233200.8,4141520,CNU,Cocos nucifera,57,3.0,70
-5.970310419141241,37.420229099895948,237143.9,4145634,PHD,Phoenix dactylifera,123,6.0,71
-6.003077622999576,37.381899979803251,234108,4141472,CNU,Cocos nucifera,59,5.0,72
-5.963875630477988,37.421999770205481,237719.7,4145812,PHD,Phoenix dactylifera,123,5.5,73
-5.997583325833272,37.380354790708999,234589.1,4141285,CNU,Cocos nucifera,70,3.0,74
-5.997605663473802,37.380379814056376,234587.2,4141288,CNU,Cocos nucifera,61,3.0,75
-5.963918414810846,37.422016087050586,237716,4145814,PHD,Phoenix dactylifera,132,5.5,76
-5.964500278226397,37.42215998082839,237665,4145832,PHD,Phoenix dactylifera,118,7.0,77
-5.998273858380691,37.380152372953333,234527.2,4141265,CNU,Cocos nucifera,51,3.0,78
-6.013575588563171,37.377210132395632,233161.6,4140981,CNU,Cocos nucifera,57,3.0,79
-5.970422946620531,37.420186353074342,237133.8,4145629,PHD,Phoenix dactylifera,106,6.0,80
-5.964035754482384,37.42187464942679,237705.1,4145799,PHD,Phoenix dactylifera,139,6.0,81
-5.967155760794529,37.393018564353881,237328.1,4142605,CRE,Cycas revoluta,80,0.5,82
-5.963948271563299,37.421845037340695,237712.7,4145795,PHD,Phoenix dactylifera,128,5.5,83
-5.9669587288525,37.411534845992229,237410.2,4144660,CRE,Cycas revoluta,80,0.5,84
-5.96372701020333,37.42173489333225,237731.9,4145783,PHD,Phoenix dactylifera,150,5.5,85
-5.966930994167543,37.411564827103817,237412.8,4144663,CRE,Cycas revoluta,80,0.5,86
-5.967070585884466,37.411561230760718,237400.4,4144663,DRD,Dracaena draco,87,1.5,87
-5.983700401061806,37.387409801911161,235843.4,4142029,PHD,Phoenix dactylifera,168,6.0,88
-5.988046337871195,37.381184027835786,235436.6,4141350,PHD,Phoenix dactylifera,160,6.0,89
-5.967074710442255,37.411591312709099,237400.2,4144666,DRD,Dracaena draco,84,2.0,90
-5.987950232056724,37.381112571296242,235444.9,4141342,PHD,Phoenix dactylifera,160,7.0,91
-5.967039904844979,37.411573805317154,237403.2,4144664,DRD,Dracaena draco,72,1.0,92
-5.987876382530926,37.381064159643621,235451.3,4141337,PHD,Phoenix dactylifera,145,8.0,93
-5.995758721398129,37.393170947416785,234795.9,4142702,LCH,Livistona chinensis,44,2.0,94
-5.987795288754518,37.381015300385577,235458.3,4141331,PHD,Phoenix dactylifera,135,7.0,95
-5.995767826784521,37.39327478861955,234795.5,4142714,LCH,Livistona chinensis,59,2.0,96
-5.987674179857798,37.380956820383709,235468.8,4141324,PHD,Phoenix dactylifera,144,7.5,97
-5.995869361239845,37.393283477135398,234786.5,4142715,LCH,Livistona chinensis,50,7.0,98
-5.970110463997354,37.369754629194858,236985.1,4140032,PHD,Phoenix dactylifera,145,10.0,99
-5.980053197129414,37.358981955075699,236066.7,4138864,LCH,Livistona chinensis,225,12.0,100
-5.969038665440401,37.378948907993362,237112.2,4141049,PHD,Phoenix dactylifera,136,3.5,101
-6.006417096189768,37.396605424668422,233864.3,4143113,PHB,Phoenix roebelenii,28,3.0,102
-5.969020424959288,37.37907326268823,237114.2,4141063,PHD,Phoenix dactylifera,122,12.0,103
-6.006414461909771,37.396539534526205,233864.3,4143106,PHB,Phoenix roebelenii,24,3.0,104
-5.969009456512214,37.379161572289689,237115.5,4141073,PHD,Phoenix dactylifera,139,6.0,105
-6.013582803281222,37.390126380790413,233206.8,4142415,PHC,Phoenix canariensis,247,3.0,106
-5.968933961613588,37.379154098170879,237122.2,4141072,PHD,Phoenix dactylifera,121,10.0,107
-6.013674483096851,37.39012593442078,233198.7,4142415,PHC,Phoenix canariensis,214,6.0,108
-5.96896221322857,37.378945783052849,237118.9,4141048,PHD,Phoenix dactylifera,130,12.0,109
-6.013549571996856,37.389883223139222,233208.9,4142388,PHC,Phoenix canariensis,190,8.0,110
-5.96888812998581,37.37893115502083,237125.5,4141047,PHD,Phoenix dactylifera,116,10.0,111
-6.005555959937458,37.375990457345573,233867.6,4140823,PHC,Phoenix canariensis,160,21.0,112
-5.968871702874827,37.379061411159796,237127.4,4141061,PHD,Phoenix dactylifera,120,8.0,113
-6.005524540699043,37.376023604472003,233870.5,4140827,PHC,Phoenix canariensis,190,12.0,114
-5.968859058295017,37.379144446584739,237128.8,4141070,PHD,Phoenix dactylifera,121,12.0,115
-6.005539593338725,37.376007543202107,233869.1,4140825,PHC,Phoenix canariensis,183,12.0,116
-5.974129687950619,37.360836620544809,236597.9,4139053,PHD,Phoenix dactylifera,118,7.0,117
-6.003128426681955,37.379396093199063,234094.6,4141194,PHC,Phoenix canariensis,183,11.0,118
-5.969894316453607,37.361894839221627,236976.8,4139159,PHD,Phoenix dactylifera,120,9.0,119
-6.003104331078895,37.379411933486942,234096.8,4141196,PHC,Phoenix canariensis,175,7.0,120
-6.003061675559123,37.379440860288199,234100.7,4141199,PHC,Phoenix canariensis,220,17.0,121
-5.96985378762211,37.361834675336013,236980.2,4139152,PHD,Phoenix dactylifera,113,9.0,122
-6.008029242593654,37.383165882623281,233673.9,4141627,PHC,Phoenix canariensis,111,10.0,123
-5.968919412191401,37.361851574953626,237063,4139151,PHD,Phoenix dactylifera,99,10.0,124
-6.008068094339757,37.383205621199139,233670.6,4141631,PHC,Phoenix canariensis,122,9.0,125
-5.968956731880845,37.361818919853221,237059.6,4139148,PHD,Phoenix dactylifera,150,10.0,126
-6.008113887071582,37.383249508112094,233666.7,4141636,PHC,Phoenix canariensis,132,8.0,127
-5.973072893274549,37.358841940809711,236684.5,4138829,PHD,Phoenix dactylifera,137,7.0,128
-5.955497908885855,37.387393561798412,238340.8,4141949,PHC,Phoenix canariensis,220,4.0,129
-5.972118558477327,37.356859180616432,236762.2,4138606,PHD,Phoenix dactylifera,109,NULL,130
-5.955387426411772,37.387383890702615,238350.5,4141947,PHC,Phoenix canariensis,200,4.5,131
-5.971138238764715,37.355956001721133,236845.8,4138503,PHD,Phoenix dactylifera,102,8.0,132
-5.95527388416452,37.387376819021952,238360.6,4141946,PHC,Phoenix canariensis,200,5.0,133
-5.97138083837787,37.356617502723317,236826.7,4138577,PHD,Phoenix dactylifera,106,7.5,134
-5.951496105517417,37.387161914520128,238694.3,4141912,PHC,Phoenix canariensis,200,2.5,135
-5.971348506216747,37.356561908853919,236829.3,4138571,PHD,Phoenix dactylifera,137,8.0,136
-5.951385172790093,37.387158017735381,238704.2,4141911,PHC,Phoenix canariensis,210,2.5,137
-5.967080996769852,37.359842051952356,237218.8,4138923,PHD,Phoenix dactylifera,120,7.0,138
-5.951271415771963,37.387148334455397,238714.2,4141910,PHC,Phoenix canariensis,200,2.0,139
-5.966423693241026,37.359315299175194,237275.2,4138863,PHD,Phoenix dactylifera,102,7.0,140
-5.954786685993926,37.387355754790406,238403.6,4141942,PHC,Phoenix canariensis,190,4.0,141
-5.973544056332473,37.360942815404414,236650.2,4139063,PHD,Phoenix dactylifera,121,9.0,142
-5.98111749595915,37.358352931734103,235970.2,4138797,PHD,Phoenix dactylifera,81,8.0,143
-5.981203099914826,37.358499357820534,235963.1,4138814,PHD,Phoenix dactylifera,158,4.0,144
-5.965688806273279,37.35965019783427,237341.5,4138898,PHD,Phoenix dactylifera,125,6.5,145
-5.980136174268333,37.356999773712033,236052.4,4138644,PHD,Phoenix dactylifera,94,8.0,146
-5.980208185609706,37.357145101659697,236046.5,4138660,PHD,Phoenix dactylifera,124,10.0,147
-5.980234142773837,37.357184904890907,236044.3,4138665,PHD,Phoenix dactylifera,113,4.0,148
-5.980310331062271,37.357216142785646,236037.7,4138669,PHD,Phoenix dactylifera,137,4.0,149
-5.980434050568108,37.357270420588513,236026.9,4138675,PHD,Phoenix dactylifera,141,11.0,150
-5.980625624200399,37.357510408344716,236010.8,4138702,PHD,Phoenix dactylifera,110,8.0,151
-5.980699606979329,37.357631357500139,236004.7,4138716,PHD,Phoenix dactylifera,112,8.0,152
-5.980780278067073,37.357767275790913,235998,4138731,PHD,Phoenix dactylifera,93,10.0,153
-5.980842186612731,37.357876905650301,235992.9,4138743,PHD,Phoenix dactylifera,110,8.0,154
-5.980944807594072,37.358056872859578,235984.4,4138764,PHD,Phoenix dactylifera,148,9.0,155
-5.98099414042031,37.358136814391358,235980.3,4138773,PHD,Phoenix dactylifera,128,10.0,156
-5.974961328302548,37.377445369888285,236582.4,4140899,PHD,Phoenix dactylifera,100,12.0,157
-5.974980794746873,37.377383697574771,236580.4,4140892,PHD,Phoenix dactylifera,100,9.0,158
-5.975000867091753,37.377311647774675,236578.4,4140884,PHD,Phoenix dactylifera,100,15.0,159
-6.010409259569797,37.368597546482597,233411.5,4140016,PHD,Phoenix dactylifera,109,8.0,160
-6.010401831788425,37.368629182585757,233412.3,4140020,PHD,Phoenix dactylifera,136,8.0,161
-6.010354680630178,37.368822128627471,233417.2,4140041,PHD,Phoenix dactylifera,144,8.0,162
-6.011665331179305,37.36891902490121,233301.4,4140056,PHD,Phoenix dactylifera,0,0.0,163
-6.011618115507174,37.369090527890201,233306.2,4140075,PHD,Phoenix dactylifera,118,8.0,164
-6.006939224706555,37.371953310536014,233730.8,4140379,PHD,Phoenix dactylifera,210,22.0,165
